address,area,rooms,criteria,price,Neighbourhood,longitude,latitude
"Mitte (Mitte), Berlin",61.0,2.0,"['Balkon/Terrasse', 'Aufzug']",475000.0,Mitte,13.38717,52.51796
"Steglitz (Steglitz), Berlin",60.0,2.5,,295000.0,Steglitz,13.36061,52.44677
"Steglitz (Steglitz), Berlin",45.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",278000.0,Steglitz,13.36061,52.44677
"Wedding (Wedding), Berlin",34.0,2.0,"['Einbauküche', 'Keller']",149000.0,Wedding,13.35474,52.54782
"Neue Hochstraße 3, Wedding (Wedding), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",359000.0,Wedding,13.3759,52.53896
"Prenzlauer Berg (Prenzlauer Berg), Berlin",95.0,3.0,['Balkon/Terrasse'],648000.0,Prenzlauer Berg,13.41931,52.52857
"Charlottenburg (Charlottenburg), Berlin",124.0,6.0,['Balkon/Terrasse'],850000.0,Charlottenburg,13.29005,52.533
"Britz (Neukölln), Berlin",77.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse']",233000.0,Neukölln,13.45149,52.46425
"Charlottenburg (Charlottenburg), Berlin",180.0,3.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC', '+1']",630000.0,Charlottenburg,13.29005,52.533
"Friedrichsfelde (Lichtenberg), Berlin",46.0,1.5,"['Provisionsfrei*', 'Einbauküche']",150000.0,Lichtenberg,13.29205,52.43884
"Schustehrusstraße 16, Charlottenburg (Charlottenburg), Berlin",47.0,2.0,"['Balkon/Terrasse', 'Keller']",275000.0,Charlottenburg,13.30369,52.51739
"Kommandantenstr. 70, Kreuzberg (Kreuzberg), Berlin",85.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+4']",630000.0,Kreuzberg,13.40347,52.50847
"Wedding (Wedding), Berlin",38.0,1.0,['Keller'],150000.0,Wedding,13.35474,52.54782
"Niederschönhausen (Pankow), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+2']",250000.0,Pankow,13.40363,52.58266
"Schmargendorf (Wilmersdorf), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",350000.0,Wilmersdorf,13.30825,52.48276
"Taunusstraße 29, Friedenau (Schöneberg), Berlin",131.0,5.0,"['Balkon/Terrasse', 'Keller']",649000.0,Schöneberg,13.32562,52.47335
"Köpenick (Köpenick), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",171752.0,Köpenick,13.57474,52.44602
"Nikolassee (Zehlendorf), Berlin",98.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",700000.0,Zehlendorf,13.19739,52.41885
"Neue Hochstraße 3, Wedding (Wedding), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",359000.0,Wedding,13.3759,52.53896
"Neue Hochstraße 3, Wedding (Wedding), Berlin",134.0,4.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC', '+1']",834500.0,Wedding,13.3759,52.53896
"Neue Hochstraße 3, Wedding (Wedding), Berlin",114.0,4.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+1']",840000.0,Wedding,13.3759,52.53896
"Friedenau (Schöneberg), Berlin",86.0,3.0,"['Balkon/Terrasse', 'Keller']",379000.0,Schöneberg,13.33741,52.46713
"Schöneberg (Schöneberg), Berlin",170.0,5.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",679000.0,Schöneberg,13.35117,52.4727
"Kantstr. 63, Charlottenburg (Charlottenburg), Berlin",108.0,4.0,['Keller'],419000.0,Charlottenburg,13.30419,52.50694
"Franklinstr. 21, Charlottenburg (Charlottenburg), Berlin",33.0,1.0,,175000.0,Charlottenburg,13.32753,52.52102
"Neukölln (Neukölln), Berlin",35.0,1.0,['Keller'],116000.0,Neukölln,13.45521,52.46334
"Neukölln (Neukölln), Berlin",42.0,2.0,['Keller'],139000.0,Neukölln,13.45521,52.46334
"Neukölln (Neukölln), Berlin",37.0,1.0,,122000.0,Neukölln,13.45521,52.46334
"Wedding (Wedding), Berlin",76.0,3.0,"['Balkon/Terrasse', 'Gäste-WC']",328000.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",54.0,2.0,"['Balkon/Terrasse', 'Keller']",239000.0,Wedding,13.35474,52.54782
"Fontanestraße 11, Oberschöneweide (Köpenick), Berlin",78.0,3.0,"['Einbauküche', 'Keller']",229000.0,Köpenick,13.51751,52.46681
"Neukölln (Neukölln), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Keller']",195000.0,Neukölln,13.45521,52.46334
"Wedding (Wedding), Berlin",42.0,1.0,['Stufenlos'],183000.0,Wedding,13.35474,52.54782
"Neukölln (Neukölln), Berlin",34.0,1.0,"['Einbauküche', 'Keller']",199000.0,Neukölln,13.45521,52.46334
"Johannisthal (Treptow), Berlin",45.0,1.0,['Keller'],100500.0,Treptow,13.50273,52.4433
"Charlottenburg (Charlottenburg), Berlin",42.0,2.0,"['Einbauküche', 'Keller', 'Aufzug']",239000.0,Charlottenburg,13.29005,52.533
"Reinickendorf (Reinickendorf), Berlin",63.0,3.0,['Balkon/Terrasse'],230000.0,Reinickendorf,13.35373,52.57474
"Charlottenburg (Charlottenburg), Berlin",39.0,2.0,"['Einbauküche', 'Keller', 'Aufzug']",270000.0,Charlottenburg,13.29005,52.533
"Buch (Pankow), Berlin",70.0,3.0,['Einbauküche'],185000.0,Pankow,13.40248,52.56926
"Wittenau (Reinickendorf), Berlin",56.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten']",190000.0,Reinickendorf,13.3497,52.57546
"Reinickendorf (Reinickendorf), Berlin",63.0,3.0,"['Balkon/Terrasse', 'Keller']",225000.0,Reinickendorf,13.35373,52.57474
"Prenzlauer Berg (Prenzlauer Berg), Berlin",46.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",310000.0,Prenzlauer Berg,13.41931,52.52857
"Wühlischstraße 58, Friedrichshain (Friedrichshain), Berlin",183.0,5.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Garten', '+2']",900000.0,Friedrichshain,13.46808,52.50692
"Schöneberg (Schöneberg), Berlin",126.0,3.0,"['Einbauküche', 'Keller']",699000.0,Schöneberg,13.35117,52.4727
"Friedrichshain (Friedrichshain), Berlin",67.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",425000.0,Friedrichshain,13.43073,52.52883
"Charlottenburg (Charlottenburg), Berlin",49.0,2.5,['Einbauküche'],240000.0,Charlottenburg,13.29005,52.533
"Charlottenburg (Charlottenburg), Berlin",53.0,2.0,['Keller'],298000.0,Charlottenburg,13.29005,52.533
"Rosenthal (Pankow), Berlin",62.0,2.0,['Balkon/Terrasse'],245000.0,Pankow,13.37777,52.59978
"Charlottenburg (Charlottenburg), Berlin",77.0,2.0,"['Balkon/Terrasse', 'Keller']",310320.0,Charlottenburg,13.29005,52.533
"Friedrichshain (Friedrichshain), Berlin",64.0,2.0,"['Balkon/Terrasse', 'Aufzug']",256000.0,Friedrichshain,13.43073,52.52883
"Friedenau (Schöneberg), Berlin",106.0,3.0,"['Balkon/Terrasse', 'Keller', 'Gäste-WC']",420000.0,Schöneberg,13.33741,52.46713
"Zehlendorf (Zehlendorf), Berlin",144.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",980000.0,Zehlendorf,12.27021,53.86947
"Französisch Buchholz (Pankow), Berlin",45.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",149000.0,Pankow,13.43368,52.60823
"Steglitz (Steglitz), Berlin",83.0,3.5,"['Balkon/Terrasse', 'Keller']",325000.0,Steglitz,13.36061,52.44677
"Karolinenstr. 1!, Tegel (Reinickendorf), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Keller']",179000.0,Reinickendorf,13.2821751,52.5917138
"Schöneberg (Schöneberg), Berlin",78.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",395000.0,Schöneberg,13.35117,52.4727
"Friedenau (Schöneberg), Berlin",49.0,1.0,['Balkon/Terrasse'],249000.0,Schöneberg,13.33741,52.46713
"Friedenau (Schöneberg), Berlin",49.0,1.0,['Balkon/Terrasse'],249000.0,Schöneberg,13.33741,52.46713
"Tegel (Reinickendorf), Berlin",80.0,2.0,,990000.0,Reinickendorf,13.3497,52.57546
"Schönhauser Str. 18o, Steglitz (Steglitz), Berlin",94.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",449000.0,Steglitz,13.3356,52.46066
"Spandau (Spandau), Berlin",40.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",110000.0,Spandau,13.20217,52.53487
"Spandau (Spandau), Berlin",40.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",110000.0,Spandau,13.20217,52.53487
"Friedenau (Schöneberg), Berlin",44.0,1.0,['Keller'],185000.0,Schöneberg,13.33741,52.46713
"Ossietzkystrasse 9_u, Pankow (Pankow), Berlin",185.0,6.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",939000.0,Pankow,13.40823,52.57184
"Schmargendorf (Wilmersdorf), Berlin",81.0,3.0,"['Einbauküche', 'Keller', 'Aufzug']",349500.0,Wilmersdorf,13.30825,52.48276
"Charlottenburg (Charlottenburg), Berlin",62.0,3.0,['Keller'],259000.0,Charlottenburg,13.29005,52.533
"Corinthstr. 43§, Friedrichshain (Friedrichshain), Berlin",96.0,3.0,['Aufzug'],359000.0,Friedrichshain,13.46249,52.49983
"Charlottenburg (Charlottenburg), Berlin",108.0,3.0,['Keller'],302568.0,Charlottenburg,13.29005,52.533
"Pankow (Pankow), Berlin",55.0,2.0,['Einbauküche'],220000.0,Pankow,13.40248,52.56926
"Nürnberger Straße 27=, Charlottenburg (Charlottenburg), Berlin",112.0,3.0,['Balkon/Terrasse'],599000.0,Charlottenburg,13.33618,52.50047
"Friedrichshain (Friedrichshain), Berlin",73.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Gäste-WC', '+1']",210000.0,Friedrichshain,13.43073,52.52883
"Friedenau (Schöneberg), Berlin",65.0,2.0,['Keller'],295000.0,Schöneberg,13.33741,52.46713
"Schnackenburgstr. 7_p, Friedenau (Schöneberg), Berlin",71.0,3.0,['Garten'],349000.0,Schöneberg,13.33332,52.47458
"Schnackenburgstr. 7*, Friedenau (Schöneberg), Berlin",71.0,3.0,['Garten'],349000.0,Schöneberg,13.33332,52.47458
"Alt-Moabit 73ai, Tiergarten (Tiergarten), Berlin",123.0,5.0,"['Provisionsfrei*', 'Balkon/Terrasse']",516815.0,Tiergarten,13.37157,52.50982
"Wrangelstraße 10', Steglitz (Steglitz), Berlin",134.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",639000.0,Steglitz,13.31665,52.45588
"Alt-Moabit 73-, Tiergarten (Tiergarten), Berlin",144.0,5.0,['Balkon/Terrasse'],669000.0,Tiergarten,13.35261,52.50937
"Alt-Moabit 73+, Tiergarten (Tiergarten), Berlin",144.0,5.0,"['Provisionsfrei*', 'Balkon/Terrasse']",692884.0,Tiergarten,13.35261,52.50937
"Fregestraße 9´, Friedenau (Schöneberg), Berlin",56.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",299317.0,Schöneberg,13.33715,52.4706
"Trützschlerstraße 27, Johannisthal (Treptow), Berlin",82.0,3.0,"['Balkon/Terrasse', 'Keller']",284100.0,Treptow,13.50739,52.44517
"Kreuzberg (Kreuzberg), Berlin",36.0,1.0,['Einbauküche'],210000.0,Kreuzberg,13.38085,52.48974
"Herrenhausstraße 12, Johannisthal (Treptow), Berlin",74.0,3.0,"['Balkon/Terrasse', 'Keller']",293000.0,Treptow,13.50821,52.44523
"Lichterfelde (Steglitz), Berlin",139.0,4.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",770000.0,Steglitz,13.31894,52.43294
"Lichterfelde (Steglitz), Berlin",128.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",695000.0,Steglitz,13.31894,52.43294
"Schönhauser Allee 110, Prenzlauer Berg (Prenzlauer Berg), Berlin",79.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",446000.0,Prenzlauer Berg,13.41366,52.55134
"Steglitz (Steglitz), Berlin",102.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",399000.0,Steglitz,13.36061,52.44677
"Johannisthal (Treptow), Berlin",53.0,2.0,,140000.0,Treptow,13.50273,52.4433
"Weißensee (Weißensee), Berlin",74.0,3.0,['Balkon/Terrasse'],299000.0,Weißensee,13.94571,52.91755
"Spandau (Spandau), Berlin",145.0,5.0,"['Balkon/Terrasse', 'Einbauküche']",580000.0,Spandau,13.20217,52.53487
"Prenzlauer Berg (Prenzlauer Berg), Berlin",35.0,1.0,,209000.0,Prenzlauer Berg,13.41931,52.52857
"Mitte (Mitte), Berlin",80.0,2.0,"['Einbauküche', 'Aufzug']",525000.0,Mitte,13.38717,52.51796
"Mitte (Mitte), Berlin",66.0,3.0,['Keller'],276000.0,Mitte,13.38717,52.51796
"Herrenhausstraße 14, Johannisthal (Treptow), Berlin",81.0,3.0,"['Balkon/Terrasse', 'Keller']",343400.0,Treptow,13.50792,52.44501
"Weißensee (Weißensee), Berlin",51.0,2.0,"['Einbauküche', 'Keller', 'Aufzug']",210000.0,Weißensee,13.94571,52.91755
"Neukölln (Neukölln), Berlin",80.0,3.0,['Balkon/Terrasse'],488000.0,Neukölln,13.45521,52.46334
"Tiergarten (Tiergarten), Berlin",86.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",600000.0,Tiergarten,13.37171,52.5196
"Wilmersdorf (Wilmersdorf), Berlin",57.0,3.0,['Keller'],200000.0,Wilmersdorf,13.3311,52.48665
"Mitte (Mitte), Berlin",53.0,2.0,['Keller'],304260.0,Mitte,13.38717,52.51796
"Mainzer Straße 21, Friedrichshain (Friedrichshain), Berlin",131.0,3.5,"['Balkon/Terrasse', 'Garten', 'Gäste-WC']",799000.0,Friedrichshain,13.4628,52.51367
"Mitte (Mitte), Berlin",31.0,2.0,['Keller'],126500.0,Mitte,13.38717,52.51796
"Mitte (Mitte), Berlin",49.0,2.0,['Keller'],192816.0,Mitte,13.38717,52.51796
"Sensburger Allee 30, Charlottenburg (Charlottenburg), Berlin",51.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",260000.0,Charlottenburg,13.25638,52.50896
"Karl-Marx-Allee 140, Friedrichshain (Friedrichshain), Berlin",63.0,2.0,,349000.0,Friedrichshain,13.45225,52.5157
"Karl-Marx-Allee 134, Friedrichshain (Friedrichshain), Berlin",64.0,2.0,,395000.0,Friedrichshain,13.45117,52.51581
"Reinickendorf (Reinickendorf), Berlin",38.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",119000.0,Reinickendorf,13.35373,52.57474
"Steglitz (Steglitz), Berlin",47.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",185000.0,Steglitz,13.36061,52.44677
"Prenzlauer Berg (Prenzlauer Berg), Berlin",61.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",430000.0,Prenzlauer Berg,13.41931,52.52857
"Karlshorst (Lichtenberg), Berlin",72.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Stufenlos']",228000.0,Lichtenberg,13.48088,52.51618
"Charlottenburg (Charlottenburg), Berlin",78.0,4.0,['Gäste-WC'],269000.0,Charlottenburg,13.29005,52.533
"Pankow (Pankow), Berlin",65.0,2.0,"['Balkon/Terrasse', 'Keller']",330000.0,Pankow,13.40248,52.56926
"Charlottenburg (Charlottenburg), Berlin",42.0,2.0,"['Balkon/Terrasse', 'Keller']",149000.0,Charlottenburg,13.29005,52.533
"Tempelhof (Tempelhof), Berlin",43.0,1.0,['Keller'],114140.0,Tempelhof,13.38937,52.46579
"Grünberger Str. 86, Friedrichshain (Friedrichshain), Berlin",45.0,1.0,,185000.0,Friedrichshain,13.46165,52.51085
"Goethestraße 46, Charlottenburg (Charlottenburg), Berlin",37.0,1.0,"['Einbauküche', 'Keller']",226000.0,Charlottenburg,13.30784,52.50874
"Brandenburgische Str. 33, Wilmersdorf (Wilmersdorf), Berlin",76.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",513900.0,Wilmersdorf,13.30751,52.49949
"Johannisthal (Treptow), Berlin",58.0,2.0,"['Balkon/Terrasse', 'Keller']",159000.0,Treptow,13.50273,52.4433
"Heiligensee (Reinickendorf), Berlin",89.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Gäste-WC']",413000.0,Reinickendorf,13.3497,52.57546
"Lichterfelde (Steglitz), Berlin",113.0,3.0,,420000.0,Steglitz,13.31894,52.43294
"Urbanstr. 51, Kreuzberg (Kreuzberg), Berlin",61.0,2.0,"['Einbauküche', 'Keller']",315000.0,Kreuzberg,13.41895,52.49
"Charlottenburg (Charlottenburg), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Keller']",229900.0,Charlottenburg,13.29005,52.533
"Fechnerstraße 3, Wilmersdorf (Wilmersdorf), Berlin",53.0,2.0,"['Balkon/Terrasse', 'Keller']",195000.0,Wilmersdorf,13.32356,52.48699
"Zehlendorf (Zehlendorf), Berlin",84.0,3.0,"['Balkon/Terrasse', 'Einbauküche']",395000.0,Zehlendorf,12.27021,53.86947
"Wilmersdorf (Wilmersdorf), Berlin",110.0,2.0,"['Einbauküche', 'Keller', 'Aufzug']",555000.0,Wilmersdorf,13.3311,52.48665
"Prenzlauer Berg (Prenzlauer Berg), Berlin",134.0,4.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+1']",995000.0,Prenzlauer Berg,13.41931,52.52857
"Wilmersdorf (Wilmersdorf), Berlin",44.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",299000.0,Wilmersdorf,13.3311,52.48665
"Wittenau (Reinickendorf), Berlin",36.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",130000.0,Reinickendorf,13.3497,52.57546
"Pankow (Pankow), Berlin",69.0,2.5,"['Einbauküche', 'Garten']",429000.0,Pankow,13.40248,52.56926
"Prenzlauer Berg (Prenzlauer Berg), Berlin",41.0,1.0,['Keller'],149500.0,Prenzlauer Berg,13.41931,52.52857
"Friedrichshain (Friedrichshain), Berlin",97.0,3.0,"['Einbauküche', 'Aufzug']",520000.0,Friedrichshain,13.43073,52.52883
"Wilhelmshavener Str. 62, Tiergarten (Tiergarten), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Keller']",210000.0,Tiergarten,13.34116,52.52894
"Schönhauser Str. 18a__, Steglitz (Steglitz), Berlin",75.0,3.0,"['Provisionsfrei*', 'Einbauküche', 'Keller']",392530.0,Steglitz,13.33559,52.4608
"Habsburger Str. 8!, Schöneberg (Schöneberg), Berlin",170.0,5.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",679000.0,Schöneberg,13.35252,52.49515
"Borussiastr. 76!, Tempelhof (Tempelhof), Berlin",86.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Garten', '+2']",216462.0,Tempelhof,13.37724,52.46726
"Charlottenburg (Charlottenburg), Berlin",54.0,2.0,,220000.0,Charlottenburg,13.29005,52.533
"Wedellstraße 64, Lankwitz (Steglitz), Berlin",58.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",239000.0,Steglitz,13.35776,52.4317
"Fechnerstraße 3, Wilmersdorf (Wilmersdorf), Berlin",69.0,2.0,['Keller'],249000.0,Wilmersdorf,13.32356,52.48699
"Wilmersdorf (Wilmersdorf), Berlin",134.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",799000.0,Wilmersdorf,13.3311,52.48665
"Tempelhof (Tempelhof), Berlin",87.0,3.0,"['Einbauküche', 'Keller', 'Aufzug']",535000.0,Tempelhof,13.38937,52.46579
"Corinthstr. 28a, Friedrichshain (Friedrichshain), Berlin",57.0,2.0,"['Provisionsfrei*', 'Keller']",309675.0,Friedrichshain,13.45998,52.50045
"Alt-Moabit 73A__, Tiergarten (Tiergarten), Berlin",48.0,2.0,['Provisionsfrei*'],216462.0,Tiergarten,13.35261,52.50937
"Borussiastr. 76+, Tempelhof (Tempelhof), Berlin",86.0,3.0,"['Balkon/Terrasse', 'Garten', 'Keller', '+1']",209000.0,Tempelhof,13.37724,52.46726
"Neukölln (Neukölln), Berlin",85.0,4.0,"['Keller', 'Aufzug']",330000.0,Neukölln,13.45521,52.46334
"Charlottenburg (Charlottenburg), Berlin",113.0,4.0,"['Balkon/Terrasse', 'Aufzug']",799000.0,Charlottenburg,13.29005,52.533
"Wedding (Wedding), Berlin",55.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",309900.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Keller']",319500.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",43.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",224500.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",324900.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",31.0,1.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",165000.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",299900.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",46.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",239500.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",74.0,2.0,"['Balkon/Terrasse', 'Keller']",385000.0,Wedding,13.35474,52.54782
"Wedding (Wedding), Berlin",100.0,4.0,"['Balkon/Terrasse', 'Keller']",535000.0,Wedding,13.35474,52.54782
"Frohnau (Reinickendorf), Berlin",66.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",259000.0,Reinickendorf,13.3497,52.57546
"Lichtenberg (Lichtenberg), Berlin",36.0,1.0,"['Einbauküche', 'Keller']",149000.0,Lichtenberg,13.96884,51.17671
"Koburger Str. 14, Schöneberg (Schöneberg), Berlin",133.0,4.0,"['Einbauküche', 'Keller']",520000.0,Schöneberg,13.34618,52.4815
"Rheingaustraße 19, Friedenau (Schöneberg), Berlin",82.0,3.0,['Balkon/Terrasse'],389000.0,Schöneberg,13.32128,52.47103
"Friedenau (Schöneberg), Berlin",44.0,1.0,['Keller'],185000.0,Schöneberg,13.33741,52.46713
"Charlottenburg (Charlottenburg), Berlin",52.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",249000.0,Charlottenburg,13.29005,52.533
"Pankow (Pankow), Berlin",86.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",379000.0,Pankow,13.40248,52.56926
"Charlottenburg (Charlottenburg), Berlin",78.0,4.0,['Gäste-WC'],269000.0,Charlottenburg,13.29005,52.533
"Salzwedeler Straße 2, Tiergarten (Tiergarten), Berlin",53.0,2.0,['Keller'],250000.0,Tiergarten,13.37171,52.5196
"Charlottenburg (Charlottenburg), Berlin",60.0,2.0,['Balkon/Terrasse'],260000.0,Charlottenburg,13.29005,52.533
"Schmargendorf (Wilmersdorf), Berlin",122.0,4.0,,663000.0,Wilmersdorf,13.30825,52.48276
"Greifenhagener Straße 13, Prenzlauer Berg (Prenzlauer Berg), Berlin",42.0,1.0,"['Einbauküche', 'Keller']",250000.0,Prenzlauer Berg,13.4153,52.54658
"Charlottenburg (Charlottenburg), Berlin",48.0,2.0,"['Balkon/Terrasse', 'Keller']",312000.0,Charlottenburg,13.29005,52.533
"Neukölln (Neukölln), Berlin",56.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",298000.0,Neukölln,13.45521,52.46334
"Neukölln (Neukölln), Berlin",63.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",335000.0,Neukölln,13.45521,52.46334
"Reinickendorf (Reinickendorf), Berlin",85.0,3.0,"['Balkon/Terrasse', 'Keller']",350000.0,Reinickendorf,13.35373,52.57474
"Lutherstr. 3, Spandau (Spandau), Berlin",65.0,2.0,,132310.0,Spandau,13.20864,52.54759
"Mitte (Mitte), Berlin",60.0,2.0,['Aufzug'],420000.0,Mitte,13.38717,52.51796
"Wilmersdorf (Wilmersdorf), Berlin",42.0,2.0,"['Balkon/Terrasse', 'Keller']",270000.0,Wilmersdorf,13.3311,52.48665
"Bornholmer Straße 64, Prenzlauer Berg (Prenzlauer Berg), Berlin",80.0,2.0,"['Einbauküche', 'Keller']",449500.0,Prenzlauer Berg,13.4008389,52.5542785
"Lichtenrade (Tempelhof), Berlin",53.0,1.0,,149000.0,Tempelhof,13.41248,52.3916
"Wilmersdorf (Wilmersdorf), Berlin",71.0,2.5,"['Balkon/Terrasse', 'Aufzug']",375000.0,Wilmersdorf,13.3311,52.48665
"Charlottenburg (Charlottenburg), Berlin",69.0,3.0,['Balkon/Terrasse'],310000.0,Charlottenburg,13.29005,52.533
"Kniephofstraße 52, Steglitz (Steglitz), Berlin",37.0,1.0,"['Balkon/Terrasse', 'Garten']",179000.0,Steglitz,13.33649,52.46031
"Marienfelde (Tempelhof), Berlin",86.0,3.0,,294000.0,Tempelhof,13.36733,52.41262
"Neukölln (Neukölln), Berlin",45.0,1.5,"['Einbauküche', 'Keller']",230000.0,Neukölln,13.45521,52.46334
"Köpenick (Köpenick), Berlin",81.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",320000.0,Köpenick,13.57474,52.44602
"Kniephofstraße 52, Steglitz (Steglitz), Berlin",86.0,3.5,['Balkon/Terrasse'],399000.0,Steglitz,13.33649,52.46031
"Alt Moabit 73 A, Tiergarten (Tiergarten), Berlin",145.0,6.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+3']",695000.0,Tiergarten,13.35261,52.50937
"Kniephofstraße 52, Steglitz (Steglitz), Berlin",87.0,3.5,['Balkon/Terrasse'],469000.0,Steglitz,13.33649,52.46031
"Alt Moabit 73 A, Tiergarten (Tiergarten), Berlin",50.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Einbauküche', '+2']",279000.0,Tiergarten,13.35261,52.50937
"Alt Moabit 73 A, Tiergarten (Tiergarten), Berlin",124.0,5.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Garten', '+1']",599000.0,Tiergarten,13.35261,52.50937
"Kniephofstr. 52, Steglitz (Steglitz), Berlin",87.0,3.5,"['Balkon/Terrasse', 'Keller']",449000.0,Steglitz,13.33649,52.46031
"Holzmarketstr. 75, Mitte (Mitte), Berlin",77.0,3.0,"['Einbauküche', 'Keller', 'Aufzug']",400000.0,Mitte,13.41898,52.51598
"Schöneberg (Schöneberg), Berlin",85.0,4.0,"['Einbauküche', 'Keller']",325000.0,Schöneberg,13.35117,52.4727
"Karl-Marx-Allee 62, Friedrichshain (Friedrichshain), Berlin",80.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug', '+1']",330000.0,Friedrichshain,13.43131,52.5178
