address,size,rooms,criteria,price,longitude,latitude,distance,district,neighborhood,id,host_identity_verified,instant_bookable,bed_type,private,luggage_dropoff,stairless,balcony,elevator,moderate,strict,loc,Restaurant,Bar,Café,Coffee Shop,Bakery,Hotel,Ice Cream Shop,Supermarket,Pizza Place,Pub,yearly_incomes_predicted
"Wedding (Wedding), Berlin",55.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",243000.0,13.35474,52.547819999999994,6.022045084251214,Mitte,Wedding,1652,1,1,1,1,1,0,1,0,0,1,Wedding (nh),21,2,9,2,4,0,0,1,1,1,24140.71
"Wedding (Wedding), Berlin",64.0,2.0,"['Einbauküche', 'Keller']",225000.0,13.35474,52.547819999999994,6.022045084251214,Mitte,Wedding,1653,1,1,1,1,1,0,0,0,0,1,Wedding (nh),21,2,9,2,4,0,0,1,1,1,24413.842
"Charlottenburg (Charlottenburg), Berlin",59.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",239000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1654,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,23704.598
"Niederschönhausen (Pankow), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",218000.0,13.40363,52.58266,8.88233835546317,Pankow,Niederschönhausen,1655,1,1,1,1,1,0,1,0,0,1,other,4,0,1,0,0,0,0,1,0,0,25418.417
"Charlottenburg (Charlottenburg), Berlin",92.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",419000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1656,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,32951.465
"Fregestraße 9, Friedenau (Schöneberg), Berlin",107.0,4.0,"['Balkon/Terrasse', 'Keller']",528000.0,13.33715,52.4706,5.779079195815461,Tempelhof - Schöneberg,Friedenau,1657,1,1,1,1,1,0,1,0,0,1,other,11,3,6,0,1,0,1,2,0,0,41868.719
"Prenzlauer Berg (Prenzlauer Berg), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",595000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,1658,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,32354.621
"Platanenweg 0, Plänterwald (Treptow), Berlin",52.0,3.0,['Keller'],135000.0,13.48371,52.47546,6.183210974811015,Treptow - Köpenick,Plänterwald,1659,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,2,0,0,20212.33
"Neukölln (Neukölln), Berlin",45.0,1.5,['Keller'],205000.0,13.455210000000001,52.46334,5.583804581679518,Neukölln,Neukölln,1660,1,1,1,1,1,0,0,0,0,1,Neukölln (nh),2,0,0,0,0,0,0,0,0,0,20783.322
"Mitte (Mitte), Berlin",90.0,3.0,"['Balkon/Terrasse', 'Garten', 'Keller']",649000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,1661,1,1,1,1,1,0,1,0,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,39205.401
"Pankow (Pankow), Berlin",132.0,5.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",649000.0,13.402479999999999,52.56926,7.393132843683435,Pankow,Pankow,1662,1,1,1,1,1,0,1,0,0,1,other,7,0,6,0,2,0,1,0,0,1,43494.023
"Mitte (Mitte), Berlin",83.0,3.0,"['Balkon/Terrasse', 'Keller']",380000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,1663,1,1,1,1,1,0,1,0,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,38331.772
"Friedrichshain (Friedrichshain), Berlin",74.0,2.0,"['Balkon/Terrasse', 'Keller']",345000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,1664,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,32250.089
"Weserstraße 36, Friedrichshain (Friedrichshain), Berlin",69.0,2.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",345900.0,13.46832,52.50914,4.399024636394081,Friedrichshain-Kreuzberg,Friedrichshain,1665,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),17,11,6,3,2,0,2,0,0,0,30191.764
"Herrfurthplatz 4, Neukölln (Neukölln), Berlin",106.0,4.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",384444.0,13.421470000000001,52.47749,3.046314869048822,Neukölln,Neukölln,1666,1,1,1,1,1,0,1,0,0,1,Neukölln (nh),10,11,4,1,0,0,1,0,2,4,42478.489
"Schlüterstraße 5-6, Charlottenburg (Charlottenburg), Berlin",60.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",265000.0,13.31759,52.510059999999996,5.915503934522868,Charlottenburg-Wilm.,Charlottenburg,1667,1,1,1,1,1,0,1,1,0,1,Charlottenburg (nh),36,3,1,5,2,3,0,2,0,0,26646.106
"Charlottenburg (Charlottenburg), Berlin",82.0,2.0,['Einbauküche'],319000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1668,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,27868.456
"Biesdorf (Marzahn), Berlin",89.0,3.0,"['Einbauküche', 'Garten', 'Aufzug', '+1']",300000.0,13.55631,52.509119999999996,10.321259580666972,Marzahn - Hellersdorf,Biesdorf,1669,1,1,1,1,1,0,0,1,0,1,other,0,0,0,0,0,0,0,1,0,0,28120.232
"Kreuzberg (Kreuzberg), Berlin",36.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",155000.0,13.38085,52.489740000000005,2.1435323055477253,Friedrichshain-Kreuzberg,Kreuzberg,1670,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),11,10,9,0,1,1,1,3,0,0,24214.332
"Mitte (Mitte), Berlin",50.0,1.0,"['Balkon/Terrasse', 'Einbauküche']",325000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,1671,1,1,1,1,1,0,1,0,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,31494.199
"Paul-Lincke-Ufer 25, Kreuzberg (Kreuzberg), Berlin",53.0,2.0,"['Balkon/Terrasse', 'Aufzug']",260000.0,13.42795,52.494319999999995,1.864466812877435,Friedrichshain-Kreuzberg,Kreuzberg,1672,1,1,1,1,1,0,1,1,0,1,Kreuzberg (nh),26,17,6,7,2,0,2,1,4,1,30544.419
"Siegfriedstraße 203A, Lichtenberg (Lichtenberg), Berlin",56.0,2.0,"['Einbauküche', 'Keller', 'Aufzug', '+1']",175000.0,13.49811,52.514590000000005,6.491871505676165,Lichtenberg,Lichtenberg,1673,1,1,1,1,1,0,0,1,0,1,Lichtenberg,3,0,0,0,2,1,0,1,0,0,21625.76
"Karlshorst (Lichtenberg), Berlin",107.0,3.0,empty,479000.0,13.480879999999999,52.516180000000006,5.401072550691943,Lichtenberg,Lichtenberg,1674,1,1,1,1,1,0,0,0,0,1,Lichtenberg,7,1,0,2,3,1,0,2,0,1,36406.36
"Prenzlauer Berg (Prenzlauer Berg), Berlin",92.0,3.0,"['Balkon/Terrasse', 'Keller']",415000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,1675,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,36276.257
"Schwartzkopffstrasse 1a, Mitte (Mitte), Berlin",77.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",670000.0,13.37911,52.5344,3.903501340552959,Mitte,Mitte,1676,1,1,1,1,1,0,1,0,0,1,Mitte (nh),7,1,3,5,1,3,0,1,0,1,34895.985
"Reichsstraße 50, Charlottenburg (Charlottenburg), Berlin",54.0,2.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",220000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1677,1,1,1,1,1,0,1,1,0,1,other,0,0,0,0,0,0,0,0,0,0,24239.903
"Mitte (Mitte), Berlin",101.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",599000.0,13.387170000000001,52.517959999999995,2.0427312329096674,Mitte,Mitte,1678,1,1,1,1,1,0,1,0,0,1,Mitte (nh),13,8,3,5,0,6,0,0,0,1,38294.961
"Friedrichshain (Friedrichshain), Berlin",105.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",570000.0,13.430729999999999,52.528830000000006,3.4088892677477243,Pankow,Prenzlauer Berg,1679,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),18,6,11,1,2,3,3,2,1,0,42783.093
"Wilmersdorf (Wilmersdorf), Berlin",145.0,6.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",849000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,1680,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,42675.751
"Oberschöneweide (Köpenick), Berlin",62.0,2.0,"['Einbauküche', 'Garten', 'Keller']",179000.0,13.49726,52.46535,7.553719989636043,Treptow - Köpenick,Baumschulenweg,1681,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,20620.342
"Sonntagstr. 26, Friedrichshain (Friedrichshain), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",269000.0,13.46529,52.506330000000005,4.1556527683195315,Friedrichshain-Kreuzberg,Friedrichshain,1682,1,1,1,1,1,0,1,0,0,1,Friedrichshain (nh),18,11,4,3,2,0,2,0,0,0,23741.69
"Steglitz (Steglitz), Berlin",98.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",496000.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,1683,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,33993.413
"Köpenick (Köpenick), Berlin",60.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",186265.0,13.57474,52.44602,13.16441352320438,Treptow - Köpenick,Köpenick,1684,1,1,1,1,1,0,1,0,0,1,other,9,2,6,0,0,1,1,0,0,0,26635.147
"Heylstraße 10, Schöneberg (Schöneberg), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",250000.0,13.341439999999999,52.48052,4.915721343097898,Tempelhof - Schöneberg,Schöneberg,1685,1,1,1,1,1,0,1,0,0,1,Schöneberg (nh),4,0,1,0,1,0,1,2,0,1,29598.573
"Bismarckstraße 63, Charlottenburg (Charlottenburg), Berlin",32.0,1.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",304500.0,13.29895,52.51133000000001,7.184514095807604,Charlottenburg-Wilm.,Charlottenburg,1686,1,1,1,1,1,0,1,1,0,1,Charlottenburg (nh),23,0,7,0,1,2,3,3,3,0,25881.786
"Kanzowstr. 5a, Prenzlauer Berg (Prenzlauer Berg), Berlin",90.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",480000.0,13.41956,52.52875,3.069776027373769,Pankow,Prenzlauer Berg,1687,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,3,3,2,0,5,1,1,0,0,36575.241
"Grunewald (Wilmersdorf), Berlin",60.0,3.0,['Provisionsfrei*'],399000.0,13.3152,52.48976999999999,6.194300069973942,Charlottenburg-Wilm.,Wilmersdorf,1688,1,1,1,1,1,0,0,0,0,1,Wilmersdorf (nh),12,0,1,0,0,3,1,0,0,0,25790.18
"Beusselstrasse 36, Tiergarten (Tiergarten), Berlin",41.0,1.0,['Einbauküche'],169000.0,13.35315,52.509280000000004,3.5279649244923728,Mitte,Tiergarten,1689,1,1,1,1,1,0,0,0,0,1,Mitte,4,2,1,1,0,4,0,0,0,0,25291.124
"Frankfurter Allee 1, Friedrichshain (Friedrichshain), Berlin",75.0,2.0,"['Balkon/Terrasse', 'Aufzug']",295000.0,13.45529,52.51622,3.7686148421995322,Friedrichshain-Kreuzberg,Friedrichshain,1690,1,1,1,1,1,0,1,1,0,1,Friedrichshain (nh),26,5,4,2,6,2,1,2,5,7,34298.298
"Prenzlauer Berg (Prenzlauer Berg), Berlin",37.0,1.0,['Balkon/Terrasse'],150000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,1691,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,24668.709
"Lichterfelde (Steglitz), Berlin",63.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",239000.0,13.31894,52.43294,9.676902348933652,Steglitz - Zehlendorf,Lichterfelde,1692,1,1,1,1,1,0,1,0,0,1,other,1,0,1,0,1,0,0,0,0,0,24821.854
"Lankwitz (Steglitz), Berlin",54.0,2.0,"['Balkon/Terrasse', 'Garten']",229000.0,13.36236,52.436640000000004,7.880909709076487,Steglitz - Zehlendorf,Lankwitz,1693,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,0,0,0,3,0,0,21894.958
"Wilmersdorf (Wilmersdorf), Berlin",60.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",419000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,1694,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,28059.536
"Alt-Moabit 73a"", Tiergarten (Tiergarten), Berlin",123.0,5.0,['Balkon/Terrasse'],499000.0,13.35261,52.50937,3.5657854743777873,Mitte,Tiergarten,1695,1,1,1,1,1,0,1,0,0,1,Mitte,3,2,1,1,0,4,0,0,0,0,43785.701
"Lankwitz (Steglitz), Berlin",131.0,4.5,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+1']",690000.0,13.36236,52.436640000000004,7.880909709076487,Steglitz - Zehlendorf,Lankwitz,1696,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,0,0,0,3,0,0,42271.392
"Steglitz (Steglitz), Berlin",99.0,3.5,"['Einbauküche', 'Keller']",399000.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,1697,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,1,0,0,1,0,0,28892.139
"Wilmersdorf (Wilmersdorf), Berlin",135.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",820000.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,1698,1,1,1,1,1,0,1,1,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,42610.84
"Reinickendorf (Reinickendorf), Berlin",79.0,3.0,"['Balkon/Terrasse', 'Keller']",225000.0,13.353729999999999,52.574740000000006,8.698435799788296,Reinickendorf,Reinickendorf,1699,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,2,1,0,1,0,0,32998.954
"Charlottenburg (Charlottenburg), Berlin",66.0,2.0,"['Balkon/Terrasse', 'Keller']",285000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1700,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,29051.747
"Steglitz (Steglitz), Berlin",63.0,2.0,"['Balkon/Terrasse', 'Keller']",255000.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,1701,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,22318.706
"Charlottenburg (Charlottenburg), Berlin",106.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",630000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1702,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,40309.731
"Gneisenaustr. 48, Kreuzberg (Kreuzberg), Berlin",67.0,2.0,['Balkon/Terrasse'],418376.0,13.40277,52.48956999999999,1.4719414661133254,Friedrichshain-Kreuzberg,Kreuzberg,1703,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),13,3,6,2,2,0,0,1,0,1,33952.106
"Gneisenaustr. 48, Kreuzberg (Kreuzberg), Berlin",67.0,2.0,['Balkon/Terrasse'],418376.0,13.40277,52.48956999999999,1.4719414661133254,Friedrichshain-Kreuzberg,Kreuzberg,1704,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),13,3,6,2,2,0,0,1,0,1,33952.106
"Spandau (Spandau), Berlin",98.0,3.0,"['Keller', 'Gäste-WC']",348000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,1705,1,1,1,1,1,0,0,0,0,1,other,8,0,2,0,1,2,2,0,0,2,32437.516
"Tiergarten (Tiergarten), Berlin",112.0,4.5,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+1']",640000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,1706,1,1,1,1,1,0,1,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,43794.693
"Charlottenburg (Charlottenburg), Berlin",62.0,2.0,"['Einbauküche', 'Keller']",329000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1707,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,23293.214
"Prenzlauer Berg (Prenzlauer Berg), Berlin",87.0,4.0,['Balkon/Terrasse'],799000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,1708,1,1,1,1,1,0,1,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,35763.432
"Lichterfelde (Steglitz), Berlin",96.0,4.0,['Keller'],382500.0,13.31894,52.43294,9.676902348933652,Steglitz - Zehlendorf,Lichterfelde,1709,1,1,1,1,1,0,0,0,0,1,other,1,0,1,0,1,0,0,0,0,0,28633.9
"Kreuzberg (Kreuzberg), Berlin",103.0,4.0,"['Einbauküche', 'Keller']",648000.0,13.38085,52.489740000000005,2.1435323055477253,Friedrichshain-Kreuzberg,Kreuzberg,1710,1,1,1,1,1,0,0,0,0,1,Kreuzberg (nh),11,10,9,0,1,1,1,3,0,0,36050.895
"Neu-Hohenschönhausen (Hohenschönhausen), Berlin",62.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",189000.0,13.53544,52.56163000000001,11.030142500722812,Lichtenberg,Neu-Hohenschönhausen,1711,1,1,1,1,1,0,1,0,0,1,Lichtenberg,0,0,0,0,0,0,0,0,0,0,22425.205
"Köpenick (Köpenick), Berlin",100.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Garten', '+3']",428500.0,13.57474,52.44602,13.16441352320438,Treptow - Köpenick,Köpenick,1712,1,1,1,1,1,0,1,0,0,1,other,9,2,6,0,0,1,1,0,0,0,35021.03
"Köpenick (Köpenick), Berlin",97.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",429000.0,13.57474,52.44602,13.16441352320438,Treptow - Köpenick,Köpenick,1713,1,1,1,1,1,0,1,0,0,1,other,9,2,6,0,0,1,1,0,0,0,35840.988
"Kreuzberg (Kreuzberg), Berlin",80.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Gäste-WC']",525000.0,13.38085,52.489740000000005,2.1435323055477253,Friedrichshain-Kreuzberg,Kreuzberg,1714,1,1,1,1,1,0,1,0,0,1,Kreuzberg (nh),11,10,9,0,1,1,1,3,0,0,35995.819
"Wilmersdorf (Wilmersdorf), Berlin",132.0,5.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller', '+2']",968500.0,13.3311,52.48665,5.261911009021363,Charlottenburg-Wilm.,Wilmersdorf,1715,1,1,1,1,1,0,1,0,0,1,Wilmersdorf (nh),10,0,0,1,4,3,0,3,0,0,41596.992
"Köpenick (Köpenick), Berlin",84.0,3.0,"['Provisionsfrei*', 'Balkon/Terrasse', 'Keller']",355000.0,13.57474,52.44602,13.16441352320438,Treptow - Köpenick,Köpenick,1716,1,1,1,1,1,0,1,0,0,1,other,9,2,6,0,0,1,1,0,0,0,36656.45
"Scharnweberstraße 5, Friedrichshain (Friedrichshain), Berlin",81.0,3.0,"['Balkon/Terrasse', 'Keller', 'Aufzug']",400000.0,13.474110000000001,52.512130000000006,4.846357440809479,Friedrichshain-Kreuzberg,Friedrichshain,1717,1,1,1,1,1,0,1,1,0,1,Friedrichshain (nh),12,3,2,4,2,0,2,1,0,0,32941.349
"Kreuzberg (Kreuzberg), Berlin",69.0,2.0,['Einbauküche'],319000.0,13.38085,52.489740000000005,2.1435323055477253,Friedrichshain-Kreuzberg,Kreuzberg,1718,1,1,1,1,1,0,0,0,0,1,Kreuzberg (nh),11,10,9,0,1,1,1,3,0,0,35096.057
"Spandau (Spandau), Berlin",91.0,3.0,"['Einbauküche', 'Keller']",300000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,1719,1,1,1,1,1,0,0,0,0,1,other,8,0,2,0,1,2,2,0,0,2,33419.892
"Spandau (Spandau), Berlin",95.0,4.0,"['Balkon/Terrasse', 'Aufzug']",349000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,1720,1,1,1,1,1,0,1,1,0,1,other,8,0,2,0,1,2,2,0,0,2,36138.286
"Lichterfelde (Steglitz), Berlin",113.0,3.0,empty,420000.0,13.31894,52.43294,9.676902348933652,Steglitz - Zehlendorf,Lichterfelde,1721,1,1,1,1,1,0,0,0,0,1,other,1,0,1,0,1,0,0,0,0,0,38011.432
"Reinickendorf (Reinickendorf), Berlin",146.0,4.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",440000.0,13.353729999999999,52.574740000000006,8.698435799788296,Reinickendorf,Reinickendorf,1722,1,1,1,1,1,0,1,0,0,1,other,2,0,0,0,2,1,0,1,0,0,42167.141
"Tiergarten (Tiergarten), Berlin",103.0,3.0,empty,479000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,1723,1,1,1,1,1,0,0,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,46785.095
"Charlottenburg (Charlottenburg), Berlin",120.0,3.0,"['Balkon/Terrasse', 'Gäste-WC']",569000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1724,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,0,0,0,0,0,0,40434.214
"Kreuzberg (Kreuzberg), Berlin",151.0,5.0,['Keller'],640000.0,13.38085,52.489740000000005,2.1435323055477253,Friedrichshain-Kreuzberg,Kreuzberg,1725,1,1,1,1,1,0,0,0,0,1,Kreuzberg (nh),11,10,9,0,1,1,1,3,0,0,33604.228
"Charlottenburg (Charlottenburg), Berlin",75.0,3.0,['Einbauküche'],449000.0,13.29005,52.533,8.421262398856884,Charlottenburg-Wilm.,Charlottenburg-Nord,1726,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,0,0,0,27160.617
"Lankwitz (Steglitz), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",299000.0,13.36236,52.436640000000004,7.880909709076487,Steglitz - Zehlendorf,Lankwitz,1727,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,0,0,0,3,0,0,22443.47
"Mahlsdorf (Hellersdorf), Berlin",130.0,4.0,"['Keller', 'Gäste-WC']",560000.0,13.62694,52.53014,15.37787455860119,Marzahn - Hellersdorf,Mahlsdorf,1728,1,1,1,1,1,0,0,0,0,1,other,0,0,0,0,0,0,0,2,0,0,33638.229
"Prenzlauer Berg (Prenzlauer Berg), Berlin",64.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Aufzug']",384000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,1729,1,1,1,1,1,0,1,1,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,28326.767
"Markgraf-Albrecht-Str. 5, Wilmersdorf (Wilmersdorf), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",420000.0,13.2993,52.49978,7.106410830124003,Charlottenburg-Wilm.,Halensee,1730,1,1,1,1,1,0,1,0,0,1,other,18,3,3,1,1,6,1,3,0,0,22884.078
"Markgraf-Albrecht-Str. 5, Wilmersdorf (Wilmersdorf), Berlin",57.0,2.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",420000.0,13.2993,52.49978,7.106410830124003,Charlottenburg-Wilm.,Halensee,1731,1,1,1,1,1,0,1,0,0,1,other,18,3,3,1,1,6,1,3,0,0,22884.078
"Reinickendorf (Reinickendorf), Berlin",67.0,2.0,"['Balkon/Terrasse', 'Garten', 'Aufzug']",195000.0,13.353729999999999,52.574740000000006,8.698435799788296,Reinickendorf,Reinickendorf,1732,1,1,1,1,1,0,1,1,0,1,other,2,0,0,0,2,1,0,1,0,0,29227.653
"Lankwitz (Steglitz), Berlin",66.0,3.0,"['Balkon/Terrasse', 'Einbauküche', 'Keller']",229000.0,13.36236,52.436640000000004,7.880909709076487,Steglitz - Zehlendorf,Lankwitz,1733,1,1,1,1,1,0,1,0,0,1,other,1,1,0,0,0,0,0,3,0,0,29740.759
"Mariendorf (Tempelhof), Berlin",63.0,3.0,"['Balkon/Terrasse', 'Keller']",250000.0,13.38449,52.45321,5.670795687244934,Tempelhof - Schöneberg,Mariendorf,1734,1,1,1,1,1,0,1,0,0,1,other,6,1,2,0,0,0,0,2,0,0,23646.993
"Steglitz (Steglitz), Berlin",61.0,2.0,"['Balkon/Terrasse', 'Keller']",259000.0,13.360610000000001,52.446769999999994,6.891505289666778,Steglitz - Zehlendorf,Steglitz,1735,1,1,1,1,1,0,1,0,0,1,other,0,0,0,0,1,0,0,1,0,0,21556.915
"Spandau (Spandau), Berlin",51.0,2.0,"['Balkon/Terrasse', 'Keller']",149000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,1736,1,1,1,1,1,0,1,0,0,1,other,8,0,2,0,1,2,2,0,0,2,29330.218
"Neukölln (Neukölln), Berlin",65.0,3.0,empty,194900.0,13.455210000000001,52.46334,5.583804581679518,Neukölln,Neukölln,1737,1,1,1,1,1,0,0,0,0,1,Neukölln (nh),2,0,0,0,0,0,0,0,0,0,28459.118
"Mollstr. 3a, Mitte (Mitte), Berlin",33.0,1.0,"['Einbauküche', 'Aufzug']",169000.0,13.418320000000001,52.525059999999996,2.656031295506517,Mitte,Mitte,1738,1,1,1,1,1,0,0,1,0,1,Mitte (nh),3,1,0,0,0,6,0,0,0,0,30415.159
"Prenzlauer Berg (Prenzlauer Berg), Berlin",71.0,2.0,['Einbauküche'],360000.0,13.419310000000001,52.528569999999995,3.0452233333710375,Pankow,Prenzlauer Berg,1739,1,1,1,1,1,0,0,0,0,1,Prenzlauer Berg (nh),7,2,2,2,0,6,1,1,0,0,35018.782
"Spandau (Spandau), Berlin",62.0,2.0,"['Balkon/Terrasse', 'Einbauküche']",219000.0,13.20217,52.53487,14.1258818744206,Spandau,Spandau,1740,1,1,1,1,1,0,1,0,0,1,other,8,0,2,0,1,2,2,0,0,2,28710.332
"Tiergarten (Tiergarten), Berlin",33.0,1.0,['Balkon/Terrasse'],120000.0,13.37171,52.5196,2.8850503956318314,Mitte,Mitte,1741,1,1,1,1,1,0,1,0,0,1,Mitte (nh),2,1,0,0,0,0,0,0,0,0,27891.217
