index,id,host_is_superhost,host_identity_verified,neighbourhood,neighbourhood_group_cleansed,latitude,longitude,accommodates,bed_type,price,cleaning_fee,guests_included,extra_people,review_scores_rating,instant_bookable,cancellation_policy,moderate,strict,private,size,stairless,luggage_dropoff,balcony,elevator,distance,loc
16933,27381530,0,1,Moabit,Mitte,52.529990000000005,13.34878,5,1,90,25,2,20,100.0,0,moderate,1,0,1,120,0,1,0,0,4.816849087963885,Moabit (nh)
16943,27397593,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51529,13.458670000000001,2,1,50,15,1,10,97.0,1,strict,0,1,0,20,0,0,0,1,3.9420091952516043,Friedrichshain (nh)
16948,27411832,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.50023,13.462579999999999,3,1,80,0,1,0,97.0,0,flexible,0,0,1,10,0,0,0,0,3.9638666063386077,Friedrichshain (nh)
16952,27416910,1,0,Mitte,Mitte,52.51628,13.39001,2,1,140,0,1,0,96.0,1,flexible,0,0,1,28,0,1,0,1,1.7809386298198737,Mitte (nh)
16956,27420013,1,0,Wedding,Mitte,52.53671,13.38618,2,1,33,15,1,10,95.0,1,flexible,0,0,0,50,0,0,0,1,3.964342707196701,Wedding (nh)
16974,27454270,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49185,13.415370000000001,2,1,32,8,1,5,93.0,0,flexible,0,0,0,80,0,1,0,0,1.4324647985544179,Kreuzberg (nh)
16985,27459955,1,1,Neukölln,Neukölln,52.48498000000001,13.43084,2,1,80,40,1,0,95.0,0,strict,0,1,1,55,0,0,0,0,2.6791099569249694,Neukölln (nh)
17003,27498121,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.5092,13.454279999999999,2,1,90,40,1,0,96.0,0,strict,0,1,1,20,0,0,0,0,3.4658634782912365,Friedrichshain (nh)
17004,27498662,0,0,Prenzlauer Berg,Pankow,52.54701,13.44103,3,1,45,0,1,17,81.0,1,flexible,0,0,1,50,0,1,0,0,5.514232356902543,Prenzlauer Berg (nh)
17031,27538701,0,1,Pankow,Pankow,52.5697,13.399479999999999,3,1,29,10,1,15,100.0,1,strict,0,1,0,26,0,0,0,0,7.447933119434824,other
17034,27547671,0,1,Neukölln,Neukölln,52.48145,13.439160000000001,1,1,35,5,1,10,98.0,0,flexible,0,0,0,93,0,0,0,0,3.3522054938466406,Neukölln (nh)
17037,27551986,1,0,Steglitz,Steglitz - Zehlendorf,52.464490000000005,13.31731,4,1,95,25,2,10,98.0,1,flexible,0,0,1,40,1,0,0,0,7.2611188238641615,other
17049,27576890,0,0,Pankow,Pankow,52.56655,13.396529999999998,2,1,17,25,1,5,100.0,0,strict,0,1,0,175,0,0,1,0,7.109714873067423,other
17057,27592241,0,0,Mitte,Mitte,52.527280000000005,13.38996,3,1,120,45,2,35,96.0,0,strict,0,1,1,98,0,0,1,0,2.888997174687836,Mitte (nh)
17059,27594539,1,0,Moabit,Mitte,52.52111,13.333820000000001,1,1,50,0,1,25,98.0,0,flexible,0,0,0,121,0,1,0,1,5.17874285872772,Moabit (nh)
17078,27627221,0,0,Mitte,Mitte,52.52466999999999,13.38003,4,1,119,75,2,40,95.0,1,strict,0,1,1,31,0,0,0,0,2.9314090644242095,Mitte (nh)
17097,27658359,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49095,13.39422,2,1,65,0,1,0,96.0,1,flexible,0,0,0,40,0,0,0,0,1.4778638831383608,Kreuzberg (nh)
17118,27699814,1,1,Wedding,Mitte,52.5506,13.370989999999999,2,1,60,10,1,6,99.0,1,moderate,1,0,0,136,0,0,0,0,5.771704616960314,Wedding (nh)
17132,27724382,1,0,Prenzlauer Berg,Pankow,52.530519999999996,13.40875,2,1,55,0,1,0,100.0,0,flexible,0,0,0,142,0,0,0,0,3.1000809761943278,Prenzlauer Berg (nh)
17146,27742744,0,0,Schöneberg,Tempelhof - Schöneberg,52.48614,13.3666,2,1,59,15,2,10,100.0,0,moderate,1,0,0,24,1,1,0,0,3.1452914154771663,Schöneberg (nh)
17153,27756669,1,1,Wedding,Mitte,52.55894,13.391129999999999,4,1,85,50,2,15,97.0,0,strict,0,1,1,150,0,0,0,0,6.306705306653852,Wedding (nh)
17162,27773813,1,1,Wilmersdorf,Charlottenburg-Wilm.,52.470040000000004,13.313220000000001,2,1,39,34,1,12,98.0,0,flexible,0,0,0,66,0,0,0,0,7.153993268741164,Wilmersdorf (nh)
17164,27774419,0,0,Moabit,Mitte,52.53229,13.3263,4,1,50,0,3,10,89.0,0,moderate,1,0,1,40,0,0,0,0,6.207246163610834,Moabit (nh)
17166,27778029,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51728000000001,13.430220000000002,2,1,28,50,1,19,100.0,1,strict,0,1,0,82,0,0,0,1,2.389061690878663,Friedrichshain (nh)
17175,27798192,0,0,Neukölln,Neukölln,52.48114,13.42245,2,1,80,0,1,0,96.0,0,moderate,1,0,1,60,0,0,1,0,2.7058834263515448,Neukölln (nh)
17177,27804106,1,0,Schöneberg,Tempelhof - Schöneberg,52.4811,13.36685,1,1,30,15,1,50,96.0,1,strict,0,1,0,30,0,0,0,0,3.49224000952775,Schöneberg (nh)
17179,27809483,0,1,Moabit,Mitte,52.52573,13.35784,4,1,65,10,2,15,88.0,1,moderate,1,0,1,50,0,0,0,0,4.042438412214191,Moabit (nh)
17190,27824958,1,0,Charlottenburg,Charlottenburg-Wilm.,52.52135,13.32572,3,1,45,28,1,29,97.0,1,strict,0,1,0,120,0,0,0,0,5.696353629503713,Charlottenburg (nh)
17192,27841453,1,1,Friedrichshain,Friedrichshain-Kreuzberg,52.522659999999995,13.43585,2,1,40,0,1,0,98.0,0,flexible,0,0,0,35,0,1,0,0,3.079385323767342,Friedrichshain (nh)
17198,27860917,0,0,Lichterfelde,Steglitz - Zehlendorf,52.41274,13.342870000000001,1,1,19,0,1,10,92.0,1,moderate,1,0,0,24,0,0,0,0,10.839348038787932,other
17199,27863788,1,0,Wedding,Mitte,52.54928,13.36244,5,1,130,30,3,20,96.0,1,strict,0,1,1,65,0,1,1,0,5.891061923125738,Wedding (nh)
17201,27865027,0,0,Neukölln,Neukölln,52.4805,13.44377,2,1,50,10,2,30,98.0,1,flexible,0,0,0,20,0,0,0,0,3.650459449844445,Neukölln (nh)
17218,27871874,1,1,Kreuzberg,Friedrichshain-Kreuzberg,52.493,13.419,2,1,65,25,1,0,96.0,0,strict,0,1,1,35,0,0,0,0,1.4800219272015096,Kreuzberg (nh)
17233,27896795,0,0,Neukölln,Neukölln,52.481559999999995,13.42915,3,1,55,0,2,20,93.0,0,moderate,1,0,0,20,0,0,0,0,2.903063563378855,Neukölln (nh)
17244,27921773,0,0,Prenzlauer Berg,Pankow,52.52845,13.447629999999998,2,1,30,5,1,15,91.0,0,moderate,1,0,0,10,0,1,0,0,4.098277906221274,Prenzlauer Berg (nh)
17265,27955664,0,1,Neukölln,Neukölln,52.46918,13.42794,4,1,45,0,1,5,93.0,0,flexible,0,0,0,25,0,0,0,0,4.0681020614284416,Neukölln (nh)
17270,27971467,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49145,13.4166,2,1,42,0,1,0,94.0,0,strict,0,1,0,115,0,0,0,0,1.5150078513310878,Kreuzberg (nh)
17271,27972679,0,1,Mitte,Mitte,52.53612,13.39613,2,1,70,15,1,20,98.0,0,strict,0,1,1,30,0,0,0,0,3.7469442905918022,Mitte (nh)
17276,27978658,0,0,Wedding,Mitte,52.55615,13.37892,2,1,25,10,1,12,92.0,0,moderate,1,0,0,76,0,0,0,0,6.175397674783091,Wedding (nh)
17284,28000630,0,0,Mitte,Mitte,52.52929,13.40554,2,1,80,30,2,0,98.0,1,strict,0,1,1,35,0,0,0,1,2.9492389964146,Mitte (nh)
17288,28005302,1,0,Moabit,Mitte,52.52961,13.3288,3,1,40,10,1,10,97.0,1,strict,0,1,1,36,0,1,0,0,5.908517509792375,Moabit (nh)
17291,28008727,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.5138,13.44985,2,1,49,0,1,10,89.0,1,flexible,0,0,0,10,0,0,0,0,3.3255435483209665,Friedrichshain (nh)
17298,28024611,1,0,Fennpfuhl,Lichtenberg,52.52958,13.46459,2,1,100,0,2,10,97.0,0,strict,0,1,0,22,0,1,0,0,5.0592088083124,Lichtenberg
17314,28064699,0,0,Friedrichsfelde,Lichtenberg,52.50586,13.518989999999999,2,1,43,0,1,0,94.0,1,flexible,0,0,0,13,0,0,1,1,7.779090644268075,Lichtenberg
17315,28065756,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52058,13.431410000000001,2,1,60,35,1,0,100.0,0,moderate,1,0,1,63,0,1,0,0,2.704758501594854,Friedrichshain (nh)
17329,28086407,1,1,Neukölln,Neukölln,52.47407,13.4474,3,1,70,25,2,10,98.0,1,moderate,1,0,1,52,1,0,1,0,4.3311882063445415,Neukölln (nh)
17340,28100991,1,0,Wedding,Mitte,52.552690000000005,13.37226,2,1,30,0,1,10,98.0,1,flexible,0,0,0,120,0,1,0,0,5.954789980695363,Wedding (nh)
17341,28103621,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.498430000000006,13.427710000000001,2,1,40,5,1,5,98.0,0,moderate,1,0,0,25,0,0,0,0,1.6652284828075643,Kreuzberg (nh)
17345,28117561,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.48633,13.380370000000001,2,1,45,0,1,0,97.0,0,moderate,1,0,0,100,0,0,0,1,2.4376127238731007,Kreuzberg (nh)
17351,28142296,1,0,Westend,Charlottenburg-Wilm.,52.50508000000001,13.23285,2,1,48,35,1,0,99.0,0,strict,0,1,1,45,0,1,0,0,11.598650316847406,other
17369,28172907,1,0,Wedding,Mitte,52.5509,13.3578,2,1,30,10,1,15,99.0,0,moderate,1,0,0,16,0,0,1,1,6.20244978113551,Wedding (nh)
17382,28181830,1,0,Wedding,Mitte,52.56313000000001,13.340420000000002,3,1,34,0,1,19,99.0,1,moderate,1,0,0,20,1,1,0,1,7.976623235756211,Wedding (nh)
17396,28200861,1,0,Friedenau,Tempelhof - Schöneberg,52.47184,13.323070000000001,2,1,35,25,1,25,98.0,0,moderate,1,0,0,25,0,0,0,0,6.480051812124281,other
17400,28212326,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.4866,13.387,1,1,16,8,1,0,98.0,1,flexible,0,0,0,11,0,0,0,0,2.1419768412585802,Kreuzberg (nh)
17406,28217369,0,0,Steglitz,Steglitz - Zehlendorf,52.45729,13.319529999999999,2,1,38,25,1,0,95.0,1,moderate,1,0,0,89,0,1,0,0,7.64472023922199,other
17411,28218084,0,0,Lichterfelde,Steglitz - Zehlendorf,52.44409,13.31361,2,1,42,15,1,10,100.0,0,flexible,0,0,0,24,0,0,0,0,8.956170035111528,other
17430,28238467,1,0,Charlottenburg,Charlottenburg-Wilm.,52.50986999999999,13.31293,2,1,35,10,1,10,99.0,1,moderate,1,0,0,100,0,0,0,0,6.225384150613786,Charlottenburg (nh)
17431,28238753,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49045,13.392710000000001,2,1,88,35,1,0,100.0,0,moderate,1,0,1,70,0,0,0,0,1.5753115230053378,Kreuzberg (nh)
17443,28252271,0,0,Schöneberg,Tempelhof - Schöneberg,52.49935,13.354170000000002,2,1,30,0,1,0,98.0,0,moderate,1,0,0,15,0,0,0,0,3.405904087913409,Schöneberg (nh)
17445,28253510,0,0,Steglitz,Steglitz - Zehlendorf,52.4651,13.316510000000001,2,1,20,0,1,5,100.0,0,moderate,1,0,0,20,0,0,0,0,7.265712980720695,other
17448,28269382,0,1,Neukölln,Neukölln,52.47981,13.43201,7,1,80,20,2,12,96.0,1,flexible,0,0,1,84,0,1,0,0,3.174354888307205,Neukölln (nh)
17460,28299765,0,0,Prenzlauer Berg,Pankow,52.52978,13.455789999999999,2,1,52,0,1,0,94.0,1,moderate,1,0,1,22,0,0,0,1,4.605883726027605,Prenzlauer Berg (nh)
17463,28302220,0,0,Karlshorst,Lichtenberg,52.47962,13.52491,2,1,47,0,1,0,94.0,1,moderate,1,0,1,25,0,0,0,1,8.570731685948145,Lichtenberg
17465,28307992,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.50467,13.376470000000001,2,1,24,0,1,0,86.0,1,strict,0,1,1,18,0,0,0,1,1.8866312279267332,Kreuzberg (nh)
17474,28324659,0,0,Karlshorst,Lichtenberg,52.479980000000005,13.5249,2,1,57,0,1,0,94.0,1,moderate,1,0,1,25,0,0,0,1,8.558110217728315,Lichtenberg
17485,28331518,0,0,Prenzlauer Berg,Pankow,52.55007,13.42981,2,1,48,40,1,33,93.0,0,flexible,0,0,0,24,0,0,1,0,5.537114270672728,Prenzlauer Berg (nh)
17487,28336409,1,0,Pankow,Pankow,52.55432,13.42293,2,1,49,0,1,0,98.0,0,flexible,0,0,0,15,0,0,1,0,5.8698229065234635,other
17492,28347583,1,0,Niederschönhausen,Pankow,52.58047,13.376510000000001,2,1,35,30,2,0,96.0,1,strict,0,1,0,155,0,1,0,0,8.838945245372033,other
17493,28349682,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49625,13.424879999999998,2,1,30,20,1,15,98.0,0,strict,0,1,0,15,0,1,0,1,1.5787829470544823,Kreuzberg (nh)
17506,28388445,0,1,Schöneberg,Tempelhof - Schöneberg,52.49185,13.36229,2,1,30,12,2,8,95.0,0,strict,0,1,0,20,0,0,0,1,3.084607840550724,Schöneberg (nh)
17511,28403275,1,0,Charlottenburg,Charlottenburg-Wilm.,52.5182,13.316320000000001,3,1,39,50,1,20,98.0,0,moderate,1,0,0,100,0,0,0,0,6.187572884241523,Charlottenburg (nh)
17517,28408659,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.513780000000004,13.43251,2,1,45,25,1,15,99.0,0,flexible,0,0,0,14,0,1,1,1,2.2748288501492517,Friedrichshain (nh)
17521,28421065,1,0,Wilmersdorf,Charlottenburg-Wilm.,52.48049,13.32549,2,1,60,0,1,0,98.0,0,flexible,0,0,1,60,0,0,0,0,5.875345356427995,Wilmersdorf (nh)
17527,28432988,0,0,Mitte,Mitte,52.530269999999994,13.380870000000002,2,1,78,25,1,25,99.0,0,strict,0,1,0,100,0,0,1,1,3.4393966089993473,Mitte (nh)
17549,28477318,1,0,Prenzlauer Berg,Pankow,52.55346,13.40732,2,1,40,25,1,15,96.0,1,moderate,1,0,0,20,0,0,0,0,5.639394228423784,Prenzlauer Berg (nh)
17553,28482023,1,0,Französisch Buchholz,Pankow,52.61169,13.427679999999999,3,1,65,20,1,10,99.0,0,moderate,1,0,1,45,0,0,0,0,12.214104179406386,other
17557,28490425,0,0,Zehlendorf,Steglitz - Zehlendorf,52.44749,13.236620000000002,2,1,50,0,1,0,100.0,1,flexible,0,0,0,20,0,0,0,0,12.90645468916526,other
17571,28512558,1,1,Lichterfelde,Steglitz - Zehlendorf,52.439859999999996,13.296270000000002,4,1,79,30,1,10,100.0,0,moderate,1,0,1,45,1,0,1,0,10.117603422442823,other
17600,28556124,1,1,Neukölln,Neukölln,52.48669,13.43701,6,1,64,45,3,29,98.0,0,strict,0,1,1,70,0,0,1,0,2.853736603651158,Neukölln (nh)
17602,28562096,1,1,Prenzlauer Berg,Pankow,52.53496,13.42198,4,1,120,70,4,0,97.0,0,flexible,0,0,1,80,0,0,0,1,3.775726182953476,Prenzlauer Berg (nh)
17616,28596062,0,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52418,13.453920000000002,2,1,76,31,2,55,95.0,1,strict,0,1,0,115,1,0,0,0,4.122672350030681,Friedrichshain (nh)
17637,28624577,0,1,Wedding,Mitte,52.553380000000004,13.34141,2,1,70,20,1,25,98.0,1,moderate,1,0,1,45,0,0,1,0,7.048560910684236,Wedding (nh)
17647,28635620,0,0,Rummelsburg,Lichtenberg,52.50421,13.48971,2,1,50,0,1,0,100.0,0,flexible,0,0,0,20,0,0,0,0,5.792034321777958,Lichtenberg
17648,28648855,1,0,Niederschönhausen,Pankow,52.580630000000006,13.37836,5,1,35,30,3,20,98.0,1,strict,0,1,0,155,0,1,0,0,8.830755608260262,other
17649,28649143,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52308000000001,13.454039999999999,2,1,67,0,1,0,95.0,1,flexible,0,0,1,70,0,0,1,0,4.060086534052004,Friedrichshain (nh)
17660,28662950,0,0,Mitte,Mitte,52.515390000000004,13.4025,1,1,45,15,1,55,94.0,0,moderate,1,0,1,24,0,0,0,1,1.406717628984694,Mitte (nh)
17669,28687007,1,0,Lichterfelde,Steglitz - Zehlendorf,52.43623,13.32499,2,1,35,25,1,13,98.0,1,moderate,1,0,1,25,0,0,1,0,9.139350510465002,other
17671,28701577,0,1,Friedrichshain,Friedrichshain-Kreuzberg,52.50591,13.46521,2,1,55,30,1,11,99.0,0,strict,0,1,1,38,0,0,0,0,4.146100922993358,Friedrichshain (nh)
17674,28710692,1,0,Mitte,Mitte,52.52848,13.38679,2,1,95,35,2,25,97.0,0,moderate,1,0,1,64,0,0,1,1,3.0902483972442525,Mitte (nh)
17682,28732722,0,0,Wedding,Mitte,52.53845,13.39705,3,1,50,28,1,10,93.0,0,flexible,0,0,1,50,0,0,1,1,3.9954764748688523,Wedding (nh)
17684,28733538,0,0,Neukölln,Neukölln,52.486169999999994,13.428339999999999,3,1,43,20,2,10,98.0,1,strict,0,1,0,43,0,0,0,1,2.467532272666784,Neukölln (nh)
17691,28751838,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.50054,13.38693,3,1,120,0,1,0,97.0,1,moderate,1,0,1,28,0,1,0,0,1.1932392775169822,Kreuzberg (nh)
17723,28798099,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.49052,13.38074,2,1,55,45,2,18,92.0,0,strict,0,1,1,33,0,0,0,0,2.0914721158307215,Kreuzberg (nh)
17732,28809278,0,1,Schöneberg,Tempelhof - Schöneberg,52.491080000000004,13.36169,2,1,40,15,2,7,99.0,0,strict,0,1,0,16,0,0,0,1,3.156320112586133,Schöneberg (nh)
17745,28856635,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.5182,13.43995,2,1,49,15,1,20,96.0,0,moderate,1,0,0,115,0,0,0,0,2.967019537258432,Friedrichshain (nh)
17746,28860400,1,1,Neukölln,Neukölln,52.490030000000004,13.425479999999999,2,1,30,0,1,0,98.0,0,flexible,0,0,0,18,0,0,0,0,2.0226539157443173,Neukölln (nh)
17758,28881636,0,0,Schöneberg,Tempelhof - Schöneberg,52.497519999999994,13.350710000000001,5,1,100,0,4,20,98.0,1,strict,0,1,1,69,0,0,0,0,3.665724967132212,Schöneberg (nh)
17760,28886585,1,0,Prenzlauer Berg,Pankow,52.531780000000005,13.429879999999999,3,1,89,49,2,24,99.0,0,strict,0,1,1,60,0,0,0,1,3.6639906275306644,Prenzlauer Berg (nh)
17763,28896830,0,0,Charlottenburg,Charlottenburg-Wilm.,52.518319999999996,13.29589,2,1,99,0,1,0,93.0,0,strict,0,1,1,25,0,0,0,1,7.528831093820708,Charlottenburg (nh)
17764,28897782,0,0,Wedding,Mitte,52.550580000000004,13.390329999999999,2,1,99,0,1,0,91.0,0,strict,0,1,1,36,0,0,1,0,5.396959440452602,Wedding (nh)
17768,28907785,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.51882,13.46173,2,1,100,45,2,0,98.0,1,moderate,1,0,1,55,0,0,0,0,4.284260799531531,Friedrichshain (nh)
17782,28935527,1,1,Prenzlauer Berg,Pankow,52.544090000000004,13.42951,2,1,33,0,1,0,100.0,0,flexible,0,0,0,17,0,0,0,0,4.9029647378256875,Prenzlauer Berg (nh)
17788,28949497,1,0,Haselhorst,Spandau,52.55415,13.22675,8,1,100,50,1,0,95.0,1,strict,0,1,1,150,0,0,1,0,13.29195563656694,other
17795,28978978,1,1,Charlottenburg,Charlottenburg-Wilm.,52.50606,13.32216,4,1,120,0,1,0,98.0,1,flexible,0,0,1,123,0,0,0,1,5.562772484091363,Charlottenburg (nh)
17805,29001973,1,1,Kreuzberg,Friedrichshain-Kreuzberg,52.497580000000006,13.437570000000001,2,1,45,0,1,0,97.0,1,strict,0,1,0,70,0,1,0,0,2.3336468502623138,Kreuzberg (nh)
17812,29005172,0,0,Schöneberg,Tempelhof - Schöneberg,52.49115,13.36405,2,1,48,35,1,8,88.0,1,strict,0,1,1,45,0,0,0,1,3.0081239990038706,Schöneberg (nh)
17815,29007302,1,0,Neukölln,Neukölln,52.47371999999999,13.424779999999998,2,1,95,55,1,0,100.0,1,flexible,0,0,1,44,0,0,0,0,3.519784118046016,Neukölln (nh)
17834,29032482,0,0,Kreuzberg,Friedrichshain-Kreuzberg,52.497769999999996,13.39575,1,1,49,9,1,0,96.0,1,moderate,1,0,0,104,1,1,0,0,0.796992668153771,Kreuzberg (nh)
17835,29034605,1,0,Neukölln,Neukölln,52.468740000000004,13.4222,2,1,45,0,1,0,98.0,1,flexible,0,0,0,24,0,0,0,0,3.9771040218223566,Neukölln (nh)
17837,29046411,0,0,Schöneberg,Tempelhof - Schöneberg,52.49296,13.362879999999999,2,1,48,35,1,9,93.0,1,strict,0,1,1,45,0,0,1,1,3.000825485039247,Schöneberg (nh)
17839,29048098,1,0,Friedrichshain,Friedrichshain-Kreuzberg,52.52105,13.43241,3,1,35,0,2,8,98.0,1,strict,0,1,1,50,0,0,0,0,2.7891524416548434,Friedrichshain (nh)
17845,29066272,0,0,Wedding,Mitte,52.55161999999999,13.390820000000001,2,1,99,0,1,0,93.0,0,strict,0,1,1,36,0,0,1,0,5.505348686776446,Wedding (nh)
17846,29067734,1,1,Schöneberg,Tempelhof - Schöneberg,52.49225,13.36462,2,1,40,0,1,14,96.0,1,moderate,1,0,0,130,0,0,0,0,2.9221783617848773,Schöneberg (nh)
17850,29072825,1,1,Neukölln,Neukölln,52.48001,13.44164,2,1,75,0,1,0,100.0,0,moderate,1,0,1,80,0,1,1,0,3.584184950247003,Neukölln (nh)
17851,29074368,0,0,Moabit,Mitte,52.52325,13.357220000000002,4,1,140,0,1,0,92.0,0,strict,0,1,1,50,0,0,1,0,3.908362000291709,Moabit (nh)
17867,29094825,0,0,Mitte,Mitte,52.53671,13.377020000000002,2,1,120,25,1,0,100.0,1,flexible,0,0,1,100,0,0,0,1,4.196299867058798,Mitte (nh)
17873,29102878,1,0,Prenzlauer Berg,Pankow,52.54984,13.42326,2,1,45,7,1,0,97.0,1,flexible,0,0,0,15,0,0,0,0,5.389848936210686,Prenzlauer Berg (nh)
17891,29121411,0,0,Prenzlauer Berg,Pankow,52.53844,13.416220000000001,1,1,23,0,1,15,95.0,1,flexible,0,0,0,10,0,0,0,0,4.04816664593735,Prenzlauer Berg (nh)
17900,29138641,0,0,Schöneberg,Tempelhof - Schöneberg,52.497890000000005,13.353370000000002,2,1,54,34,1,9,84.0,1,flexible,0,0,1,47,0,0,1,1,3.481415064886677,Schöneberg (nh)
17902,29140296,0,1,Kreuzberg,Friedrichshain-Kreuzberg,52.49474,13.42956,6,1,130,85,4,30,98.0,0,strict,0,1,1,100,1,1,0,0,1.9373394092045866,Kreuzberg (nh)
17903,29140541,0,0,Schöneberg,Tempelhof - Schöneberg,52.4926,13.36459,3,1,35,0,1,20,94.0,1,strict,0,1,0,18,0,0,1,0,2.9086637774928943,Schöneberg (nh)
17906,29153665,1,0,Charlottenburg,Charlottenburg-Wilm.,52.50744,13.307929999999999,2,1,125,25,2,25,100.0,1,moderate,1,0,1,75,0,0,1,0,6.534428255315845,Charlottenburg (nh)
17909,29155058,0,0,Prenzlauer Berg,Pankow,52.54655,13.43329,1,1,22,15,1,0,97.0,0,moderate,1,0,0,10,0,0,0,0,5.250611930192412,Prenzlauer Berg (nh)
17924,29197385,1,0,Prenzlauer Berg,Pankow,52.53159,13.43012,3,1,50,20,2,12,100.0,1,moderate,1,0,0,100,0,1,0,0,3.6531901220844256,Prenzlauer Berg (nh)
17929,29223926,1,0,Prenzlauer Berg,Pankow,52.54645,13.409120000000001,2,1,89,25,2,0,100.0,0,strict,0,1,1,60,0,0,1,0,4.867423173005002,Prenzlauer Berg (nh)
17939,29256897,0,1,Prenzlauer Berg,Pankow,52.546890000000005,13.41031,2,1,48,35,1,8,87.0,1,strict,0,1,1,30,0,0,0,0,4.922373419238331,Prenzlauer Berg (nh)
17940,29257866,0,1,Prenzlauer Berg,Pankow,52.54753,13.40983,2,1,48,35,1,9,86.0,1,strict,0,1,1,30,0,0,0,0,4.990691288749246,Prenzlauer Berg (nh)
17942,29265880,0,1,Mitte,Mitte,52.52656999999999,13.404929999999998,2,1,54,35,1,8,84.0,1,strict,0,1,1,40,0,0,0,0,2.6458309054013336,Mitte (nh)
17943,29267236,0,1,Mitte,Mitte,52.52601,13.40591,2,1,54,35,1,10,91.0,1,strict,0,1,1,40,0,0,0,0,2.585743982850848,Mitte (nh)
17944,29268464,0,1,Mitte,Mitte,52.526680000000006,13.4047,3,1,68,45,1,10,81.0,1,strict,0,1,1,48,0,0,0,0,2.6578044884239187,Mitte (nh)
17948,29271601,0,1,Pankow,Pankow,52.57489,13.4097,6,1,120,40,1,0,98.0,1,strict,0,1,1,86,0,1,1,0,8.026995157941732,other
17949,29272902,0,0,Moabit,Mitte,52.532709999999994,13.35009,2,1,28,0,1,4,92.0,0,flexible,0,0,0,26,0,0,0,0,4.946339233844933,Moabit (nh)
17954,29276255,0,1,Friedrichshain,Friedrichshain-Kreuzberg,52.525659999999995,13.426860000000001,12,1,50,150,2,30,82.0,1,strict,0,1,1,30,0,0,0,1,2.9715610861987196,Friedrichshain (nh)
17955,29276268,1,0,Schöneberg,Tempelhof - Schöneberg,52.4843,13.35475,5,1,120,38,5,15,99.0,0,moderate,1,0,1,65,0,1,0,1,3.926435112593009,Schöneberg (nh)
17979,29335247,1,0,Kreuzberg,Friedrichshain-Kreuzberg,52.50354,13.41725,2,1,60,0,1,0,100.0,1,moderate,1,0,1,44,0,0,0,0,0.8893624168091826,Kreuzberg (nh)
17984,29355698,1,0,Lichtenberg,Lichtenberg,52.514559999999996,13.49627,1,1,36,0,1,0,100.0,0,strict,0,1,0,18,0,0,0,0,6.369283617530741,Lichtenberg
17986,29359432,0,0,Mitte,Mitte,52.53546,13.399970000000001,2,1,111,30,1,0,100.0,0,flexible,0,0,1,27,0,0,0,0,3.6449503011488398,Mitte (nh)
17996,29390642,0,1,Neukölln,Neukölln,52.47133,13.44328,2,1,46,0,1,5,100.0,0,moderate,1,0,0,20,0,0,0,0,4.386626316600848,Neukölln (nh)
17997,29390951,1,1,Kreuzberg,Friedrichshain-Kreuzberg,52.498090000000005,13.425889999999999,2,1,42,14,1,0,97.0,0,flexible,0,0,1,85,0,0,0,0,1.5599913703631163,Kreuzberg (nh)
18003,29406933,1,0,Biesdorf,Marzahn - Hellersdorf,52.5336,13.572170000000002,4,1,70,40,2,8,99.0,1,moderate,1,0,1,55,1,1,1,0,11.87278049434299,other
18019,29448760,0,1,Prenzlauer Berg,Pankow,52.543769999999995,13.4135,2,1,80,20,1,0,95.0,0,strict,0,1,1,56,0,0,0,0,4.6013883077586275,Prenzlauer Berg (nh)
18022,29451579,0,0,Mitte,Mitte,52.52429,13.418270000000001,4,1,70,30,2,15,92.0,0,flexible,0,0,1,65,0,0,0,1,2.5751010310932125,Mitte (nh)
18032,29470307,1,0,Neukölln,Neukölln,52.4835,13.435220000000001,2,1,35,0,1,15,99.0,0,moderate,1,0,0,18,0,0,0,0,3.002508341721317,Neukölln (nh)
18042,29487083,1,1,Alt-Treptow,Treptow - Köpenick,52.48868,13.45178,2,1,35,0,1,10,100.0,0,moderate,1,0,0,13,1,1,1,1,3.584200721933251,other
